,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,"(43, 0, 0.86562801)","(126, 0, 0.81366048)","(21, 0, 0.81022434)","(22, 0, 0.76262601)","(40, 0, 0.85564767)","(174, 0, 0.85841712)","(210, 0, 0.75474705)","(166, 0, 0.82154408)","(171, 0, 0.40675937)","(247, 0, 0.87117336)","(21, 0, 0.92503381)","(136, 0, 0.83588675)","(8, 0, 0.38807129)","(207, 0, 0.81245448)","(79, 0, 0.78137669)","(60, 0, 0.80343374)"
1,"(26, 0, 0.76259215)","(191, 0, 0.7244419)","(36, 0, 0.71770913)","(56, 0, 0.67019601)","(25, 0, 0.7507739)","(147, 0, 0.75040696)","(83, 0, 0.66891122)","(138, 0, 0.71852168)","(133, 0, 0.3909738)","(219, 0, 0.76761247)","(25, 0, 0.81077684)","(166, 0, 0.74847744)","(9, 0, 0.3875712)","(254, 0, 0.70651694)","(99, 0, 0.6940939)","(1, 0, 0.71750313)"
2,"(5, 0, 0.75993093)","(80, 0, 0.7061517)","(25, 0, 0.71101724)","(215, 0, 0.66771872)","(21, 0, 0.74970851)","(162, 0, 0.74809909)","(19, 0, 0.66659398)","(132, 0, 0.70941373)","(57, 0, 0.38863407)","(7, 0, 0.76076822)","(182, 0, 0.80949803)","(170, 0, 0.74832206)","(200, 0, 0.3677159)","(225, 0, 0.70598465)","(206, 0, 0.6842065)","(48, 0, 0.71262504)"
3,"(151, 0, 0.75779371)","(82, 0, 0.70489854)","(40, 0, 0.70770391)","(43, 0, 0.66646258)","(36, 0, 0.74395432)","(128, 0, 0.74430078)","(254, 0, 0.66634149)","(75, 0, 0.70694784)","(106, 0, 0.3880759)","(251, 0, 0.75737067)","(212, 0, 0.80858767)","(73, 0, 0.74467564)","(155, 0, 0.36740966)","(14, 0, 0.69880089)","(238, 0, 0.68017057)","(112, 0, 0.71205043)"
4,"(234, 0, 0.75533737)","(189, 0, 0.70309772)","(59, 0, 0.70602284)","(39, 0, 0.6653645)","(100, 0, 0.74132126)","(159, 0, 0.74292745)","(158, 0, 0.66041934)","(86, 0, 0.70620221)","(23, 0, 0.38087327)","(75, 0, 0.75540285)","(57, 0, 0.80686982)","(132, 0, 0.74319028)","(196, 0, 0.36707685)","(195, 0, 0.69703294)","(109, 0, 0.67147662)","(30, 0, 0.70580036)"
5,"(22, 0, 0.75483195)","(255, 0, 0.69953222)","(55, 0, 0.70488185)","(20, 0, 0.66219893)","(4, 0, 0.7411024)","(67, 0, 0.74129869)","(131, 0, 0.65682507)","(103, 0, 0.70564992)","(246, 0, 0.37774708)","(187, 0, 0.75434415)","(59, 0, 0.80653482)","(164, 0, 0.74152191)","(181, 0, 0.36139)","(110, 0, 0.69666724)","(3, 0, 0.67030749)","(189, 0, 0.70514108)"
6,"(7, 0, 0.75432571)","(211, 0, 0.69912594)","(57, 0, 0.70188108)","(170, 0, 0.65926116)","(10, 0, 0.74105406)","(109, 0, 0.73947063)","(240, 0, 0.65539461)","(170, 0, 0.7013092)","(235, 0, 0.37705677)","(217, 0, 0.7539734)","(36, 0, 0.80297666)","(101, 0, 0.7411218)","(230, 0, 0.35233232)","(237, 0, 0.69377452)","(142, 0, 0.67027811)","(50, 0, 0.70208362)"
7,"(136, 0, 0.75266789)","(114, 0, 0.69824709)","(212, 0, 0.69957839)","(52, 0, 0.65694992)","(148, 0, 0.74105015)","(241, 0, 0.73723537)","(110, 0, 0.65528023)","(7, 0, 0.70055824)","(169, 0, 0.37517572)","(213, 0, 0.75330921)","(152, 0, 0.80217387)","(9, 0, 0.74052226)","(73, 0, 0.3478674)","(108, 0, 0.69135133)","(47, 0, 0.67017375)","(94, 0, 0.70107376)"
8,"(122, 0, 0.74867838)","(92, 0, 0.69800037)","(133, 0, 0.6989873)","(151, 0, 0.65592305)","(139, 0, 0.73563299)","(223, 0, 0.7359813)","(34, 0, 0.65497384)","(101, 0, 0.7000888)","(68, 0, 0.37483503)","(198, 0, 0.7507253)","(40, 0, 0.80163426)","(52, 0, 0.7397671)","(84, 0, 0.34699098)","(115, 0, 0.69042447)","(30, 0, 0.66948013)","(255, 0, 0.70104019)"
