,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
0,"(43, 0, 0.87135391)","(126, 0, 0.86391284)","(21, 0, 0.86169292)","(22, 0, 0.81403565)","(40, 0, 0.80756279)","(174, 0, 0.84916127)","(210, 0, 0.83201068)","(166, 0, 0.82897336)","(171, 0, 0.68070311)","(247, 0, 0.85039065)","(21, 0, 0.94706026)","(136, 0, 0.89296331)","(8, 0, 0.76665266)","(207, 0, 0.80869419)","(79, 0, 0.81021982)","(60, 0, 0.8129419)"
1,"(115, 0, 0.63064819)","(29, 0, 0.64030925)","(20, 0, 0.68705378)","(23, 0, 0.7446111)","(41, 0, 0.72382771)","(91, 0, 0.6191891)","(211, 0, 0.66980036)","(141, 0, 0.59843503)","(170, 0, 0.66281098)","(194, 0, 0.63051267)","(20, 0, 0.6933582)","(159, 0, 0.65485138)","(55, 0, 0.59109879)","(108, 0, 0.61313536)","(78, 0, 0.65374129)","(44, 0, 0.65023315)"
2,"(199, 0, 0.57368895)","(127, 0, 0.62427663)","(160, 0, 0.6559211)","(108, 0, 0.58369531)","(171, 0, 0.64172214)","(85, 0, 0.59494783)","(121, 0, 0.64894552)","(59, 0, 0.59457375)","(239, 0, 0.6225372)","(127, 0, 0.61177458)","(206, 0, 0.6264811)","(216, 0, 0.62905542)","(64, 0, 0.58963335)","(13, 0, 0.60554661)","(71, 0, 0.62634466)","(61, 0, 0.62699527)"
3,"(136, 0, 0.57244596)","(37, 0, 0.61777674)","(5, 0, 0.61018881)","(1, 0, 0.58029154)","(213, 0, 0.61108621)","(165, 0, 0.59447121)","(11, 0, 0.63791843)","(212, 0, 0.5906283)","(173, 0, 0.60069277)","(238, 0, 0.60471896)","(52, 0, 0.58155509)","(138, 0, 0.6044924)","(156, 0, 0.5798533)","(206, 0, 0.59670157)","(228, 0, 0.61339903)","(238, 0, 0.62080755)"
4,"(23, 0, 0.56988406)","(128, 0, 0.61587188)","(204, 0, 0.59896411)","(207, 0, 0.57704516)","(163, 0, 0.58804511)","(156, 0, 0.5882082)","(157, 0, 0.59986727)","(136, 0, 0.58954537)","(81, 0, 0.59156577)","(246, 0, 0.60319715)","(100, 0, 0.580628)","(127, 0, 0.58258787)","(9, 0, 0.57438817)","(213, 0, 0.59485012)","(249, 0, 0.60221858)","(174, 0, 0.57821015)"
5,"(146, 0, 0.56106234)","(65, 0, 0.61123612)","(147, 0, 0.58778076)","(249, 0, 0.57695347)","(30, 0, 0.5847017)","(154, 0, 0.58439084)","(108, 0, 0.59651576)","(6, 0, 0.5804226)","(237, 0, 0.58610886)","(89, 0, 0.58519493)","(247, 0, 0.5716786)","(133, 0, 0.57740709)","(181, 0, 0.57098847)","(43, 0, 0.59115587)","(99, 0, 0.59700134)","(108, 0, 0.5763036)"
6,"(234, 0, 0.56023211)","(240, 0, 0.60032984)","(230, 0, 0.58242445)","(97, 0, 0.57687441)","(182, 0, 0.58434226)","(3, 0, 0.58226495)","(208, 0, 0.59389784)","(246, 0, 0.57810824)","(164, 0, 0.58173732)","(151, 0, 0.57212836)","(254, 0, 0.56491828)","(199, 0, 0.57695401)","(158, 0, 0.5676393)","(90, 0, 0.58525818)","(98, 0, 0.59272871)","(95, 0, 0.57592097)"
7,"(207, 0, 0.55958048)","(179, 0, 0.59872982)","(40, 0, 0.58169728)","(152, 0, 0.57562573)","(128, 0, 0.57786346)","(145, 0, 0.56460474)","(196, 0, 0.58279257)","(174, 0, 0.57183514)","(101, 0, 0.58062801)","(213, 0, 0.57202125)","(46, 0, 0.5593347)","(10, 0, 0.57646105)","(162, 0, 0.5623879)","(34, 0, 0.5789743)","(244, 0, 0.5811068)","(28, 0, 0.57419048)"
8,"(218, 0, 0.55875898)","(73, 0, 0.5969258)","(114, 0, 0.57704072)","(240, 0, 0.57330191)","(138, 0, 0.56565281)","(27, 0, 0.5613192)","(155, 0, 0.57616276)","(240, 0, 0.57110145)","(163, 0, 0.57655972)","(155, 0, 0.56285612)","(219, 0, 0.55875173)","(167, 0, 0.57220735)","(143, 0, 0.55750379)","(194, 0, 0.5755037)","(112, 0, 0.56639723)","(195, 0, 0.56741854)"
