,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,2,0,0,0,0,0,0,0,2,1,0,0,253,0,0,2
0,"(52, 0, 0.83880339)","(126, 0, 0.90545074)","(21, 0, 0.84977879)","(22, 0, 0.8018599)","(40, 0, 0.94896742)","(174, 0, 0.85208016)","(210, 0, 0.83410555)","(166, 0, 0.89910619)","(221, 0, 0.66156305)","(227, 0, 0.86417184)","(21, 0, 0.91523062)","(136, 0, 0.87076248)","(175, 0, 0.69767975)","(207, 0, 0.85539043)","(79, 0, 0.82039726)","(191, 0, 0.77193248)"
1,"(24, 0, 0.82795011)","(212, 0, 0.89691758)","(91, 0, 0.81376717)","(242, 0, 0.7994937)","(157, 0, 0.90000369)","(45, 0, 0.85178382)","(26, 0, 0.76786856)","(132, 0, 0.88082366)","(60, 0, 0.65959426)","(247, 0, 0.85921609)","(250, 0, 0.7923972)","(81, 0, 0.85162319)","(187, 0, 0.66967325)","(93, 0, 0.82080839)","(229, 0, 0.7982096)","(102, 0, 0.74413241)"
2,"(43, 0, 0.82702588)","(192, 0, 0.89554203)","(250, 0, 0.785495)","(232, 0, 0.78337298)","(65, 0, 0.88761757)","(250, 0, 0.85119259)","(220, 0, 0.76627586)","(37, 0, 0.87755287)","(171, 0, 0.65290914)","(237, 0, 0.8411368)","(114, 0, 0.78301381)","(54, 0, 0.84358362)","(239, 0, 0.66911921)","(227, 0, 0.81630944)","(104, 0, 0.79574092)","(60, 0, 0.74375766)"
3,"(185, 0, 0.81473142)","(133, 0, 0.88904233)","(119, 0, 0.77373174)","(193, 0, 0.78018138)","(221, 0, 0.88526743)","(65, 0, 0.84412336)","(254, 0, 0.75864043)","(230, 0, 0.86939333)","(150, 0, 0.64024328)","(116, 0, 0.83952509)","(57, 0, 0.78101865)","(239, 0, 0.84129579)","(161, 0, 0.66156314)","(193, 0, 0.81428578)","(224, 0, 0.79568983)","(85, 0, 0.73019335)"
4,"(237, 0, 0.81197987)","(3, 0, 0.88835854)","(50, 0, 0.77116031)","(183, 0, 0.7749515)","(244, 0, 0.88155093)","(244, 0, 0.83132398)","(164, 0, 0.74344526)","(63, 0, 0.86911996)","(187, 0, 0.63800729)","(138, 0, 0.83312318)","(1, 0, 0.78045291)","(190, 0, 0.83906742)","(120, 0, 0.65857018)","(9, 0, 0.80016604)","(35, 0, 0.79402292)","(194, 0, 0.72866648)"
5,"(138, 0, 0.81064686)","(53, 0, 0.8754722)","(45, 0, 0.76184277)","(88, 0, 0.77291115)","(160, 0, 0.87929672)","(255, 0, 0.82844006)","(17, 0, 0.74019044)","(252, 0, 0.86391433)","(160, 0, 0.62825465)","(37, 0, 0.83107497)","(79, 0, 0.77746065)","(69, 0, 0.83313639)","(69, 0, 0.65466932)","(252, 0, 0.79830192)","(211, 0, 0.79216378)","(50, 0, 0.72500135)"
6,"(143, 0, 0.8102196)","(148, 0, 0.87432737)","(137, 0, 0.75960534)","(73, 0, 0.76955304)","(55, 0, 0.87446958)","(104, 0, 0.82638558)","(105, 0, 0.74016213)","(202, 0, 0.85206075)","(81, 0, 0.62769011)","(46, 0, 0.83087307)","(91, 0, 0.77560896)","(131, 0, 0.83135329)","(198, 0, 0.64725407)","(155, 0, 0.79598605)","(50, 0, 0.7837858)","(255, 0, 0.72451831)"
7,"(9, 0, 0.80987821)","(218, 0, 0.87090904)","(238, 0, 0.75376432)","(46, 0, 0.7632708)","(211, 0, 0.87286391)","(50, 0, 0.81871862)","(56, 0, 0.73679024)","(110, 0, 0.84358953)","(50, 0, 0.62436315)","(96, 0, 0.82969878)","(135, 0, 0.77505728)","(20, 0, 0.82664515)","(228, 0, 0.64711468)","(232, 0, 0.79237833)","(177, 0, 0.78239778)","(214, 0, 0.71621705)"
8,"(155, 0, 0.80421452)","(233, 0, 0.87061742)","(157, 0, 0.75309351)","(249, 0, 0.76150677)","(186, 0, 0.87220304)","(91, 0, 0.81459371)","(95, 0, 0.73647851)","(58, 0, 0.84344394)","(27, 0, 0.62375843)","(202, 0, 0.82737249)","(104, 0, 0.76808439)","(156, 0, 0.82612809)","(195, 0, 0.64626663)","(66, 0, 0.79100101)","(135, 0, 0.78044208)","(104, 0, 0.71384251)"
