,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,1,0,0,0,0,0,0,0,0,1,0,0,108,0,0,1
0,"(138, 0, 0.82869766)","(126, 0, 0.82995938)","(21, 0, 0.86117087)","(22, 0, 0.76240127)","(40, 0, 0.95063477)","(174, 0, 0.86816798)","(210, 0, 0.83312746)","(166, 0, 0.88855632)","(171, 0, 0.61470974)","(227, 0, 0.86239332)","(21, 0, 0.89839987)","(136, 0, 0.88224306)","(175, 0, 0.60849617)","(207, 0, 0.85725003)","(79, 0, 0.85108545)","(191, 0, 0.77249054)"
1,"(43, 0, 0.82556157)","(226, 0, 0.81202163)","(91, 0, 0.78966823)","(132, 0, 0.7553865)","(65, 0, 0.88689561)","(250, 0, 0.8355383)","(75, 0, 0.74690766)","(230, 0, 0.85688661)","(21, 0, 0.60090807)","(247, 0, 0.86073508)","(57, 0, 0.77489345)","(81, 0, 0.85636572)","(69, 0, 0.60522434)","(93, 0, 0.82194918)","(224, 0, 0.81027028)","(60, 0, 0.75069205)"
2,"(185, 0, 0.82304829)","(133, 0, 0.80575907)","(50, 0, 0.78680028)","(207, 0, 0.73876056)","(55, 0, 0.88351696)","(65, 0, 0.8265812)","(164, 0, 0.74360149)","(37, 0, 0.85077856)","(150, 0, 0.60051151)","(116, 0, 0.84231405)","(250, 0, 0.76462549)","(54, 0, 0.8536573)","(161, 0, 0.58679811)","(193, 0, 0.81737395)","(211, 0, 0.80850352)","(50, 0, 0.74609902)"
3,"(24, 0, 0.81022293)","(253, 0, 0.80199607)","(137, 0, 0.76516019)","(213, 0, 0.7305749)","(137, 0, 0.88128433)","(255, 0, 0.81541921)","(254, 0, 0.74227291)","(132, 0, 0.84712817)","(27, 0, 0.58626149)","(202, 0, 0.83557772)","(91, 0, 0.75613315)","(239, 0, 0.84698639)","(6, 0, 0.5858512)","(37, 0, 0.81141398)","(229, 0, 0.80146391)","(85, 0, 0.74158155)"
4,"(52, 0, 0.80313587)","(53, 0, 0.79940761)","(238, 0, 0.76052962)","(32, 0, 0.7287224)","(244, 0, 0.88004108)","(224, 0, 0.81293748)","(151, 0, 0.73350156)","(63, 0, 0.84100826)","(60, 0, 0.57878758)","(237, 0, 0.83484088)","(1, 0, 0.75490712)","(190, 0, 0.84025425)","(23, 0, 0.58108356)","(66, 0, 0.81125808)","(104, 0, 0.79864043)","(102, 0, 0.73289923)"
5,"(237, 0, 0.79971489)","(162, 0, 0.79554753)","(45, 0, 0.75853626)","(249, 0, 0.72296288)","(157, 0, 0.87895726)","(45, 0, 0.81078042)","(56, 0, 0.72990088)","(202, 0, 0.83751248)","(251, 0, 0.5732797)","(96, 0, 0.83102522)","(135, 0, 0.75075311)","(131, 0, 0.83785781)","(44, 0, 0.58071116)","(155, 0, 0.80920399)","(80, 0, 0.79762008)","(250, 0, 0.73211917)"
6,"(247, 0, 0.79489013)","(3, 0, 0.79446389)","(250, 0, 0.75798474)","(178, 0, 0.71867652)","(221, 0, 0.87114639)","(137, 0, 0.80743551)","(5, 0, 0.72741271)","(168, 0, 0.83743829)","(31, 0, 0.56813716)","(242, 0, 0.82868956)","(79, 0, 0.74903969)","(17, 0, 0.83407094)","(204, 0, 0.57858973)","(227, 0, 0.80646451)","(180, 0, 0.79359588)","(255, 0, 0.72848075)"
7,"(96, 0, 0.79341198)","(182, 0, 0.78913427)","(5, 0, 0.75585749)","(193, 0, 0.71542132)","(57, 0, 0.86906473)","(102, 0, 0.80649794)","(220, 0, 0.72390074)","(71, 0, 0.83397818)","(57, 0, 0.56785046)","(43, 0, 0.81972468)","(4, 0, 0.74800107)","(64, 0, 0.83354632)","(198, 0, 0.57836822)","(232, 0, 0.80488911)","(150, 0, 0.79076294)","(229, 0, 0.72366091)"
8,"(252, 0, 0.79178605)","(111, 0, 0.78677599)","(27, 0, 0.75165663)","(66, 0, 0.71506569)","(99, 0, 0.86805564)","(80, 0, 0.80569595)","(26, 0, 0.72284707)","(110, 0, 0.83391319)","(164, 0, 0.56702471)","(46, 0, 0.81921511)","(68, 0, 0.74607825)","(95, 0, 0.83196347)","(139, 0, 0.577852)","(76, 0, 0.8031185)","(50, 0, 0.78986172)","(104, 0, 0.72344299)"
