,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,"(43, 0, 0.86458194)","(126, 0, 0.81949588)","(21, 0, 0.83031539)","(22, 0, 0.7703317)","(40, 0, 0.86621147)","(174, 0, 0.85512029)","(210, 0, 0.766731)","(166, 0, 0.81817501)","(171, 0, 0.60951994)","(247, 0, 0.86810824)","(21, 0, 0.93099391)","(136, 0, 0.83370227)","(8, 0, 0.61916492)","(207, 0, 0.81365904)","(79, 0, 0.77684504)","(60, 0, 0.80868641)"
1,"(42, 0, 0.59926703)","(127, 0, 0.61170516)","(20, 0, 0.60946459)","(23, 0, 0.61635716)","(41, 0, 0.59098915)","(175, 0, 0.58155878)","(211, 0, 0.62508824)","(167, 0, 0.61330605)","(170, 0, 0.60416979)","(246, 0, 0.6141633)","(20, 0, 0.61373535)","(137, 0, 0.59482409)","(9, 0, 0.6167274)","(206, 0, 0.58248218)","(78, 0, 0.63349245)","(61, 0, 0.60056032)"
2,"(116, 0, 0.24697452)","(111, 0, 0.22446153)","(61, 0, 0.19811469)","(73, 0, 0.26051289)","(119, 0, 0.23559849)","(241, 0, 0.24856839)","(218, 0, 0.20941727)","(119, 0, 0.2490172)","(245, 0, 0.22094409)","(4, 0, 0.22469052)","(74, 0, 0.26030504)","(219, 0, 0.23464469)","(86, 0, 0.22740335)","(144, 0, 0.23809205)","(94, 0, 0.22673913)","(99, 0, 0.22613511)"
3,"(117, 0, 0.22347496)","(32, 0, 0.22132037)","(246, 0, 0.1975741)","(233, 0, 0.23162841)","(118, 0, 0.21849779)","(93, 0, 0.21222966)","(179, 0, 0.20531691)","(249, 0, 0.22878818)","(244, 0, 0.2056342)","(181, 0, 0.21602422)","(75, 0, 0.23351552)","(176, 0, 0.23040707)","(45, 0, 0.20106098)","(30, 0, 0.20869883)","(96, 0, 0.21548307)","(140, 0, 0.22548544)"
4,"(74, 0, 0.21159438)","(10, 0, 0.2204727)","(247, 0, 0.19116118)","(98, 0, 0.21464975)","(177, 0, 0.21759564)","(240, 0, 0.20852986)","(33, 0, 0.20220925)","(22, 0, 0.21155111)","(27, 0, 0.20414432)","(168, 0, 0.21560915)","(230, 0, 0.20526452)","(25, 0, 0.21818659)","(104, 0, 0.1982786)","(145, 0, 0.19737652)","(16, 0, 0.21479474)","(98, 0, 0.22236887)"
5,"(66, 0, 0.20725613)","(175, 0, 0.21550615)","(237, 0, 0.18954966)","(69, 0, 0.21017404)","(92, 0, 0.2090906)","(31, 0, 0.1935577)","(133, 0, 0.20100167)","(149, 0, 0.20911276)","(196, 0, 0.19594458)","(169, 0, 0.21410249)","(185, 0, 0.20476799)","(215, 0, 0.2120735)","(38, 0, 0.19391114)","(98, 0, 0.19682576)","(24, 0, 0.21217494)","(93, 0, 0.21919668)"
6,"(138, 0, 0.20505014)","(141, 0, 0.21454017)","(74, 0, 0.1886909)","(199, 0, 0.20885972)","(242, 0, 0.20748299)","(212, 0, 0.19136434)","(99, 0, 0.19750262)","(132, 0, 0.20639346)","(100, 0, 0.18511158)","(230, 0, 0.21029681)","(246, 0, 0.20174937)","(242, 0, 0.21110356)","(66, 0, 0.18767049)","(186, 0, 0.19588003)","(254, 0, 0.21171387)","(24, 0, 0.21895305)"
7,"(178, 0, 0.20476835)","(36, 0, 0.20503548)","(196, 0, 0.18575289)","(229, 0, 0.20494583)","(0, 0, 0.20426036)","(193, 0, 0.18968198)","(194, 0, 0.19382145)","(198, 0, 0.20626006)","(228, 0, 0.18278962)","(71, 0, 0.20233554)","(29, 0, 0.19671954)","(253, 0, 0.20838507)","(168, 0, 0.18713767)","(156, 0, 0.19495601)","(32, 0, 0.21040494)","(236, 0, 0.20932452)"
8,"(126, 0, 0.2011345)","(165, 0, 0.20432855)","(111, 0, 0.18506)","(27, 0, 0.20086921)","(203, 0, 0.2038357)","(197, 0, 0.18601424)","(141, 0, 0.19188837)","(248, 0, 0.20611188)","(202, 0, 0.18198644)","(141, 0, 0.20072407)","(244, 0, 0.19432241)","(41, 0, 0.20290337)","(87, 0, 0.18499482)","(187, 0, 0.1944754)","(173, 0, 0.20666295)","(147, 0, 0.19936553)"
