,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,"(43, 0, 0.85454568)","(126, 0, 0.80251328)","(21, 0, 0.8142626)","(23, 0, 0.79120414)","(40, 0, 0.86576598)","(174, 0, 0.86194926)","(211, 0, 0.79259759)","(166, 0, 0.8207739)","(171, 0, 0.792526)","(247, 0, 0.86671143)","(21, 0, 0.9284522)","(136, 0, 0.83036612)","(9, 0, 0.79233925)","(207, 0, 0.80645595)","(79, 0, 0.79353882)","(60, 0, 0.80507746)"
1,"(42, 0, 0.77949478)","(127, 0, 0.79152322)","(20, 0, 0.79350057)","(22, 0, 0.78654424)","(41, 0, 0.78845033)","(175, 0, 0.79186994)","(210, 0, 0.7851777)","(167, 0, 0.78778341)","(170, 0, 0.78548346)","(246, 0, 0.78824991)","(20, 0, 0.78950273)","(137, 0, 0.7980583)","(8, 0, 0.79198348)","(206, 0, 0.80204309)","(78, 0, 0.79070867)","(61, 0, 0.79554599)"
2,"(92, 0, 0.61277921)","(9, 0, 0.61147464)","(98, 0, 0.60185648)","(96, 0, 0.62953308)","(95, 0, 0.61022408)","(217, 0, 0.61276396)","(164, 0, 0.61078326)","(209, 0, 0.61757488)","(221, 0, 0.62150745)","(129, 0, 0.61208228)","(98, 0, 0.62059858)","(254, 0, 0.62543066)","(127, 0, 0.61827772)","(184, 0, 0.62189671)","(56, 0, 0.62379683)","(74, 0, 0.61437925)"
3,"(93, 0, 0.59702456)","(8, 0, 0.59195242)","(99, 0, 0.59979291)","(97, 0, 0.61400683)","(94, 0, 0.60633968)","(216, 0, 0.60895905)","(165, 0, 0.60933409)","(208, 0, 0.60516265)","(220, 0, 0.59731174)","(128, 0, 0.60432811)","(99, 0, 0.60797409)","(255, 0, 0.61391646)","(126, 0, 0.60499116)","(185, 0, 0.61112148)","(57, 0, 0.61023337)","(75, 0, 0.60233503)"
4,"(253, 0, 0.56848245)","(169, 0, 0.58323153)","(194, 0, 0.5765707)","(79, 0, 0.59026177)","(254, 0, 0.57591932)","(120, 0, 0.57165504)","(5, 0, 0.57553707)","(112, 0, 0.57824372)","(125, 0, 0.58688403)","(33, 0, 0.5770276)","(195, 0, 0.57909736)","(209, 0, 0.58916749)","(222, 0, 0.58364326)","(25, 0, 0.59170125)","(152, 0, 0.5768325)","(164, 0, 0.58162313)"
5,"(114, 0, 0.56757512)","(168, 0, 0.57261731)","(195, 0, 0.57465392)","(192, 0, 0.58526816)","(113, 0, 0.56445242)","(247, 0, 0.5674927)","(4, 0, 0.56352561)","(255, 0, 0.57481783)","(124, 0, 0.57541193)","(32, 0, 0.56819659)","(77, 0, 0.57737053)","(94, 0, 0.58636359)","(81, 0, 0.58176135)","(150, 0, 0.57594279)","(23, 0, 0.57490959)","(235, 0, 0.58159344)"
6,"(115, 0, 0.56581475)","(222, 0, 0.56183344)","(77, 0, 0.57078382)","(78, 0, 0.56997225)","(255, 0, 0.56392122)","(121, 0, 0.56481071)","(139, 0, 0.56255634)","(254, 0, 0.5703769)","(10, 0, 0.57089332)","(174, 0, 0.56395317)","(194, 0, 0.57588125)","(95, 0, 0.57946683)","(223, 0, 0.5771866)","(151, 0, 0.57351426)","(153, 0, 0.56954516)","(234, 0, 0.58051612)"
7,"(252, 0, 0.56526803)","(223, 0, 0.55971654)","(181, 0, 0.56748089)","(193, 0, 0.56656486)","(137, 0, 0.56304405)","(15, 0, 0.55678932)","(115, 0, 0.56061579)","(113, 0, 0.56651915)","(243, 0, 0.57070714)","(175, 0, 0.56370413)","(76, 0, 0.56903941)","(208, 0, 0.56839289)","(80, 0, 0.57031158)","(24, 0, 0.57185921)","(215, 0, 0.56727592)","(100, 0, 0.57860154)"
8,"(138, 0, 0.55568681)","(23, 0, 0.55863612)","(141, 0, 0.55799522)","(143, 0, 0.56554885)","(112, 0, 0.56294567)","(246, 0, 0.55444055)","(74, 0, 0.55784418)","(63, 0, 0.56391627)","(242, 0, 0.56925137)","(86, 0, 0.55898773)","(181, 0, 0.55711815)","(43, 0, 0.56268853)","(145, 0, 0.56094831)","(86, 0, 0.5663649)","(238, 0, 0.55929403)","(165, 0, 0.57341927)"
