,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,"(43, 0, 0.85212577)","(126, 0, 0.80674976)","(21, 0, 0.81081921)","(23, 0, 0.79533863)","(40, 0, 0.86692161)","(174, 0, 0.8572634)","(211, 0, 0.79655658)","(166, 0, 0.81518019)","(171, 0, 0.78665176)","(247, 0, 0.86897015)","(21, 0, 0.92715524)","(136, 0, 0.8268847)","(9, 0, 0.79363732)","(207, 0, 0.80928888)","(79, 0, 0.78718921)","(60, 0, 0.8076811)"
1,"(42, 0, 0.77721384)","(127, 0, 0.80011084)","(20, 0, 0.78915966)","(22, 0, 0.79304167)","(41, 0, 0.7926858)","(175, 0, 0.79109076)","(210, 0, 0.77901651)","(167, 0, 0.78940572)","(170, 0, 0.77780485)","(246, 0, 0.78507084)","(20, 0, 0.78737211)","(137, 0, 0.79724737)","(8, 0, 0.78443777)","(206, 0, 0.79914706)","(78, 0, 0.78448821)","(61, 0, 0.79465182)"
2,"(92, 0, 0.61558226)","(9, 0, 0.61703775)","(98, 0, 0.60261141)","(96, 0, 0.63305017)","(94, 0, 0.61360566)","(216, 0, 0.61887946)","(165, 0, 0.60915335)","(209, 0, 0.60734624)","(221, 0, 0.6235929)","(129, 0, 0.61288928)","(98, 0, 0.61637483)","(254, 0, 0.62420444)","(127, 0, 0.6123904)","(184, 0, 0.61479339)","(56, 0, 0.61742992)","(74, 0, 0.60606206)"
3,"(93, 0, 0.59052404)","(8, 0, 0.59840688)","(99, 0, 0.59868666)","(97, 0, 0.62394013)","(95, 0, 0.61188635)","(217, 0, 0.60040718)","(164, 0, 0.60698075)","(208, 0, 0.60401074)","(125, 0, 0.59741568)","(128, 0, 0.61163623)","(99, 0, 0.6047597)","(255, 0, 0.61127107)","(126, 0, 0.59990133)","(185, 0, 0.60747477)","(57, 0, 0.59733624)","(75, 0, 0.59380412)"
4,"(115, 0, 0.57292062)","(169, 0, 0.58877697)","(195, 0, 0.57538547)","(79, 0, 0.59566975)","(254, 0, 0.57000623)","(247, 0, 0.57188642)","(5, 0, 0.57396045)","(112, 0, 0.57731151)","(220, 0, 0.59653178)","(33, 0, 0.57950927)","(195, 0, 0.57788277)","(94, 0, 0.58590858)","(81, 0, 0.57753776)","(25, 0, 0.58641172)","(23, 0, 0.58585851)","(164, 0, 0.5778332)"
5,"(114, 0, 0.57107348)","(168, 0, 0.5725474)","(77, 0, 0.57175283)","(143, 0, 0.58145206)","(255, 0, 0.56553737)","(120, 0, 0.56904648)","(73, 0, 0.5634607)","(113, 0, 0.57208866)","(10, 0, 0.57449649)","(32, 0, 0.57618654)","(77, 0, 0.57520709)","(209, 0, 0.58057214)","(222, 0, 0.57538538)","(150, 0, 0.57304631)","(152, 0, 0.57963837)","(235, 0, 0.57670881)"
6,"(253, 0, 0.57061408)","(223, 0, 0.56711731)","(194, 0, 0.56487906)","(192, 0, 0.57572532)","(136, 0, 0.56393519)","(121, 0, 0.56465034)","(4, 0, 0.56293383)","(63, 0, 0.56962342)","(242, 0, 0.57177566)","(93, 0, 0.56582587)","(194, 0, 0.57505533)","(95, 0, 0.57457187)","(223, 0, 0.57238147)","(24, 0, 0.56809301)","(215, 0, 0.56786948)","(234, 0, 0.57191093)"
7,"(252, 0, 0.5624573)","(39, 0, 0.5659568)","(181, 0, 0.56104806)","(78, 0, 0.57212939)","(137, 0, 0.56020757)","(4, 0, 0.5591472)","(74, 0, 0.56179138)","(255, 0, 0.56921227)","(243, 0, 0.57152742)","(174, 0, 0.56506734)","(76, 0, 0.5640954)","(43, 0, 0.56910348)","(145, 0, 0.55740091)","(151, 0, 0.56404534)","(153, 0, 0.5672355)","(165, 0, 0.56874817)"
8,"(128, 0, 0.54894881)","(23, 0, 0.56200286)","(141, 0, 0.55110134)","(183, 0, 0.56757059)","(112, 0, 0.55888041)","(15, 0, 0.55712985)","(115, 0, 0.56108161)","(254, 0, 0.55989744)","(124, 0, 0.5646099)","(175, 0, 0.56064497)","(181, 0, 0.55902738)","(16, 0, 0.56241723)","(144, 0, 0.55689761)","(166, 0, 0.56235554)","(229, 0, 0.56342703)","(100, 0, 0.56645412)"
