,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"(43, 0, 0.85450825)","(126, 0, 0.80859274)","(21, 0, 0.81248855)","(22, 0, 0.79166609)","(40, 0, 0.86891717)","(174, 0, 0.85756506)","(211, 0, 0.80277515)","(166, 0, 0.81645612)","(171, 0, 0.78211583)","(247, 0, 0.86873427)","(21, 0, 0.92804125)","(136, 0, 0.83536812)","(9, 0, 0.79285078)","(207, 0, 0.80643656)","(79, 0, 0.78478073)","(60, 0, 0.80927809)"
1,"(42, 0, 0.78113535)","(127, 0, 0.80068184)","(20, 0, 0.79499731)","(23, 0, 0.78771039)","(41, 0, 0.78861399)","(175, 0, 0.78830479)","(210, 0, 0.77292168)","(167, 0, 0.78397905)","(170, 0, 0.78127155)","(246, 0, 0.78479205)","(20, 0, 0.78245465)","(137, 0, 0.78721399)","(8, 0, 0.78353317)","(206, 0, 0.79655492)","(78, 0, 0.78081573)","(61, 0, 0.7989724)"
2,"(92, 0, 0.6236415)","(9, 0, 0.62157447)","(99, 0, 0.6025878)","(97, 0, 0.62100725)","(94, 0, 0.6153225)","(216, 0, 0.61922671)","(164, 0, 0.61196686)","(209, 0, 0.61759172)","(221, 0, 0.61742251)","(128, 0, 0.61173987)","(98, 0, 0.60776203)","(254, 0, 0.6205872)","(127, 0, 0.60215624)","(184, 0, 0.59994754)","(56, 0, 0.62289673)","(74, 0, 0.60902263)"
3,"(93, 0, 0.59302703)","(169, 0, 0.60164607)","(98, 0, 0.59904881)","(96, 0, 0.62083796)","(95, 0, 0.61396125)","(217, 0, 0.59621566)","(165, 0, 0.60480562)","(208, 0, 0.60006076)","(220, 0, 0.59627677)","(129, 0, 0.60457938)","(99, 0, 0.59592164)","(255, 0, 0.61914639)","(126, 0, 0.58696435)","(185, 0, 0.59086043)","(57, 0, 0.59452476)","(157, 0, 0.59130871)"
4,"(115, 0, 0.57918955)","(8, 0, 0.59488568)","(195, 0, 0.58180813)","(79, 0, 0.59602893)","(136, 0, 0.57567063)","(247, 0, 0.57026916)","(60, 0, 0.58804765)","(255, 0, 0.58106891)","(125, 0, 0.58993658)","(33, 0, 0.58653471)","(195, 0, 0.58428241)","(94, 0, 0.58356997)","(222, 0, 0.57758656)","(25, 0, 0.57795588)","(23, 0, 0.58860252)","(75, 0, 0.59007481)"
5,"(114, 0, 0.57612027)","(168, 0, 0.57488794)","(194, 0, 0.57236196)","(143, 0, 0.5784285)","(254, 0, 0.57180614)","(120, 0, 0.56534733)","(5, 0, 0.58502024)","(63, 0, 0.58073466)","(51, 0, 0.57605053)","(174, 0, 0.5677868)","(194, 0, 0.56619084)","(95, 0, 0.57825784)","(81, 0, 0.56368163)","(150, 0, 0.56259658)","(152, 0, 0.57863402)","(234, 0, 0.58361861)"
6,"(253, 0, 0.57608392)","(23, 0, 0.57299365)","(77, 0, 0.56704351)","(248, 0, 0.57464217)","(255, 0, 0.57041371)","(121, 0, 0.56489638)","(73, 0, 0.57556019)","(112, 0, 0.57823137)","(10, 0, 0.57058123)","(244, 0, 0.56388861)","(76, 0, 0.56230905)","(209, 0, 0.57569485)","(223, 0, 0.55742767)","(24, 0, 0.56126983)","(153, 0, 0.57191829)","(164, 0, 0.57776232)"
7,"(252, 0, 0.57047498)","(39, 0, 0.56529983)","(181, 0, 0.56331628)","(193, 0, 0.57238675)","(176, 0, 0.56468365)","(4, 0, 0.55928881)","(4, 0, 0.57443165)","(113, 0, 0.57425146)","(242, 0, 0.57004714)","(93, 0, 0.56327974)","(77, 0, 0.55289616)","(16, 0, 0.57544473)","(80, 0, 0.55235567)","(166, 0, 0.56072332)","(215, 0, 0.56811109)","(235, 0, 0.57522447)"
8,"(139, 0, 0.56058646)","(229, 0, 0.56194458)","(76, 0, 0.55802742)","(127, 0, 0.56814905)","(112, 0, 0.564651)","(246, 0, 0.55455954)","(158, 0, 0.57419949)","(6, 0, 0.56723014)","(243, 0, 0.5674346)","(32, 0, 0.56293603)","(181, 0, 0.5521882)","(208, 0, 0.56987544)","(145, 0, 0.54663918)","(86, 0, 0.55310863)","(171, 0, 0.56505509)","(165, 0, 0.57141525)"
