,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,2,0,1,0,6,7,88,0,0,6,61,0,28,1
0,"(43, 0, 0.86036346)","(126, 0, 0.89503681)","(96, 0, 0.88644181)","(22, 0, 0.87373804)","(222, 0, 0.87937878)","(174, 0, 0.85248948)","(7, 0, 0.86515689)","(123, 0, 0.88916632)","(41, 0, 0.8625646)","(247, 0, 0.91074691)","(21, 0, 0.95667568)","(85, 0, 0.85983936)","(239, 0, 0.88340554)","(207, 0, 0.85193062)","(76, 0, 0.88029154)","(3, 0, 0.89745875)"
1,"(179, 0, 0.85918227)","(49, 0, 0.84863322)","(3, 0, 0.8864387)","(58, 0, 0.85883855)","(40, 0, 0.85654733)","(66, 0, 0.84872887)","(211, 0, 0.85435091)","(232, 0, 0.86685702)","(186, 0, 0.83695405)","(71, 0, 0.88184399)","(166, 0, 0.84884727)","(180, 0, 0.85584907)","(191, 0, 0.86752762)","(188, 0, 0.8382613)","(153, 0, 0.84415057)","(60, 0, 0.89045052)"
2,"(72, 0, 0.85838476)","(239, 0, 0.82729758)","(21, 0, 0.88285944)","(237, 0, 0.85492954)","(239, 0, 0.8433427)","(83, 0, 0.83747906)","(163, 0, 0.85238056)","(38, 0, 0.8395522)","(236, 0, 0.83298322)","(39, 0, 0.8700335)","(240, 0, 0.84358833)","(130, 0, 0.85524128)","(201, 0, 0.86695708)","(241, 0, 0.83180574)","(180, 0, 0.83579922)","(100, 0, 0.85888494)"
3,"(236, 0, 0.85655047)","(48, 0, 0.82430173)","(75, 0, 0.87166269)","(23, 0, 0.85427864)","(156, 0, 0.83750642)","(144, 0, 0.83374987)","(84, 0, 0.83531436)","(156, 0, 0.83775478)","(70, 0, 0.82919223)","(86, 0, 0.85830988)","(79, 0, 0.83846551)","(142, 0, 0.85421338)","(81, 0, 0.85461939)","(180, 0, 0.814671)","(174, 0, 0.82972819)","(187, 0, 0.84730584)"
4,"(225, 0, 0.84519472)","(71, 0, 0.81639289)","(222, 0, 0.87007587)","(77, 0, 0.85074676)","(170, 0, 0.83032796)","(173, 0, 0.83218885)","(190, 0, 0.83212782)","(78, 0, 0.83013272)","(77, 0, 0.82328513)","(223, 0, 0.85661789)","(34, 0, 0.83827606)","(132, 0, 0.83246121)","(12, 0, 0.83463313)","(71, 0, 0.80813664)","(236, 0, 0.82952077)","(158, 0, 0.83486163)"
5,"(75, 0, 0.8319288)","(93, 0, 0.81592434)","(145, 0, 0.84114855)","(43, 0, 0.85006706)","(41, 0, 0.82931298)","(220, 0, 0.82527533)","(37, 0, 0.82862412)","(94, 0, 0.82969245)","(44, 0, 0.8227801)","(157, 0, 0.84506601)","(23, 0, 0.83126834)","(162, 0, 0.83227639)","(232, 0, 0.81926606)","(65, 0, 0.80586819)","(202, 0, 0.81928286)","(227, 0, 0.8278608)"
6,"(110, 0, 0.82384071)","(105, 0, 0.80769474)","(169, 0, 0.84084238)","(45, 0, 0.84630328)","(199, 0, 0.82397005)","(96, 0, 0.82319568)","(210, 0, 0.82608264)","(87, 0, 0.82890663)","(133, 0, 0.81609278)","(24, 0, 0.83703129)","(42, 0, 0.82727904)","(136, 0, 0.82904769)","(137, 0, 0.81701763)","(44, 0, 0.8055539)","(226, 0, 0.8171488)","(194, 0, 0.81691981)"
7,"(166, 0, 0.82367763)","(164, 0, 0.80739908)","(223, 0, 0.83815224)","(242, 0, 0.84332564)","(224, 0, 0.82109741)","(116, 0, 0.81537374)","(72, 0, 0.82217272)","(166, 0, 0.82114708)","(184, 0, 0.81380444)","(147, 0, 0.83600269)","(89, 0, 0.82719995)","(80, 0, 0.82245024)","(132, 0, 0.81129174)","(179, 0, 0.80258693)","(39, 0, 0.81488546)","(120, 0, 0.81410965)"
8,"(160, 0, 0.82299903)","(252, 0, 0.807228)","(40, 0, 0.82531843)","(220, 0, 0.83879898)","(161, 0, 0.82044157)","(79, 0, 0.80929605)","(158, 0, 0.81552412)","(62, 0, 0.8201164)","(67, 0, 0.81293092)","(215, 0, 0.83404271)","(226, 0, 0.82717762)","(54, 0, 0.81722643)","(241, 0, 0.80853909)","(174, 0, 0.80018825)","(125, 0, 0.80512169)","(159, 0, 0.81325264)"
